Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP
Date,,,,,,
2022-08-04,41724.109375,41724.8984375,41837.44921875,41047.3515625,41719.5,672700
2022-08-05,41683.4609375,41684.25,42014.1484375,41612.30078125,41899.05078125,724400
2022-08-08,41893.35546875,41894.1484375,41930.69921875,41631.80078125,41766.8515625,344400
2022-08-10,41748.05859375,41748.8515625,42062.25,41596.80078125,42026.30078125,409500
2022-08-11,42094.50390625,42095.30078125,42125.94921875,41937.69921875,42038.0,329900
2022-08-12,42210.59765625,42211.3984375,42298.94921875,42052.55078125,42132.0,549900
2022-08-16,42876.6875,42877.5,42911.25,42388.8984375,42428.30078125,0
2022-08-17,43312.23046875,43313.05078125,43372.80078125,43017.0,43035.8515625,508200
2022-08-18,43576.07421875,43576.8984375,43677.8984375,43193.30078125,43299.6484375,507900
2022-08-19,43132.984375,43133.80078125,43864.30078125,43001.19921875,43708.05078125,520300
2022-08-22,42336.69921875,42337.5,43063.1484375,42256.19921875,43042.0,416000
2022-08-23,42542.74609375,42543.55078125,42661.6484375,41946.6484375,41959.94921875,403700
2022-08-24,42796.4375,42797.25,42821.3515625,42274.75,42533.05078125,308100
2022-08-25,42807.6875,42808.5,43204.5,42721.1015625,42999.6484375,362000
2022-08-26,43029.78515625,43030.6015625,43254.8515625,42953.19921875,43082.1015625,319000
2022-08-29,42772.7890625,42773.6015625,42852.6484375,41870.5,41917.25,278000
2022-08-30,43708.3203125,43709.1484375,43759.05078125,43082.5,43101.25,363700
2022-09-01,43712.97265625,43713.80078125,43848.44921875,43340.80078125,43403.8984375,401200
2022-09-02,43632.72265625,43633.55078125,44013.94921875,43557.1015625,43964.3984375,309500
2022-09-05,43581.92578125,43582.75,43849.5,43518.0,43748.1484375,245600
2022-09-06,43864.81640625,43865.6484375,43895.55078125,43571.6484375,43806.8984375,382400
2022-09-07,44018.61328125,44019.44921875,44117.8984375,43702.30078125,43767.25,275000
2022-09-08,44136.61328125,44137.44921875,44342.25,44002.19921875,44331.8515625,360500
2022-09-09,44109.11328125,44109.94921875,44477.75,43951.3984375,44477.6484375,355100
2022-09-12,44634.80078125,44635.6484375,44677.6484375,44245.6015625,44268.69921875,270400
2022-09-13,44927.796875,44928.6484375,44986.55078125,44723.8515625,44887.3984375,417600
2022-09-14,45132.4453125,45133.30078125,45280.1484375,44237.19921875,44239.25,452100
2022-09-15,45412.5390625,45413.3984375,45509.69921875,45007.69921875,45408.75,383100
2022-09-16,44092.515625,44093.3515625,45403.30078125,43821.25,45275.75,577900
2022-09-19,44237.51171875,44238.3515625,44517.3515625,43700.80078125,44255.25,375100
2022-09-20,44734.8515625,44735.69921875,45042.75,44608.8515625,44654.8515625,336100
2022-09-21,44020.3125,44021.1484375,44958.75,43921.6484375,44752.3984375,298600
2022-09-22,44206.359375,44207.19921875,44296.94921875,43623.05078125,43857.0,287200
2022-09-23,43414.2265625,43415.05078125,44371.5,43353.75,44292.55078125,292400
2022-09-26,42235.25,42236.05078125,43081.1015625,42027.44921875,43071.80078125,339900
2022-09-27,42347.0,42347.80078125,42740.0,41916.1015625,42459.3984375,291500
2022-09-28,42083.00390625,42083.80078125,42504.1484375,41861.19921875,42043.80078125,297600
2022-09-29,41948.453125,41949.25,42699.5,41858.8515625,42463.8515625,407000
2022-09-30,42384.64453125,42385.44921875,42461.19921875,41534.69921875,41913.80078125,348800
2022-10-03,41411.46484375,41412.25,42522.55078125,41134.1484375,42422.1015625,252700
2022-10-04,42380.59375,42381.3984375,42423.69921875,41902.75,42209.5,244900
2022-10-06,42716.94140625,42717.75,42843.0,42518.55078125,42675.5,247600
2022-10-07,42645.890625,42646.69921875,42729.94921875,42240.75,42723.30078125,325400
2022-10-10,42291.6484375,42292.44921875,42414.1484375,41893.3515625,42122.80078125,216300
2022-10-11,41513.9140625,41514.69921875,42506.55078125,41406.80078125,42506.55078125,212100
2022-10-12,41846.85546875,41847.6484375,41900.8515625,41234.6484375,41644.1015625,196000
2022-10-13,41437.21484375,41438.0,41940.75,41312.25,41847.44921875,179900
2022-10-14,41287.01953125,41287.80078125,42120.80078125,41238.25,42108.5,192100
2022-10-17,41555.01171875,41555.80078125,41611.3515625,40953.6484375,41239.75,184100
2022-10-18,41983.8046875,41984.6015625,42035.55078125,41743.30078125,41757.30078125,287200
2022-10-19,41932.70703125,41933.5,42249.8984375,41874.25,42156.69921875,195200
2022-10-20,42339.0,42339.80078125,42427.44921875,41691.55078125,41793.5,228200
2022-10-21,41776.7578125,41777.55078125,42483.1484375,41609.55078125,42433.69921875,222700
2022-10-24,41911.20703125,41912.0,42220.05078125,41843.5,42215.75,34900
2022-10-25,41914.0078125,41914.80078125,42021.1484375,41639.5,41979.3984375,244600
2022-10-27,42394.49609375,42395.30078125,42489.05078125,42034.44921875,42169.1015625,253000
2022-10-28,42188.75,42189.55078125,42468.3984375,41974.25,42467.1015625,218200
2022-10-31,42623.04296875,42623.8515625,42680.69921875,42308.30078125,42326.3984375,254800
2022-11-01,43058.234375,43059.05078125,43105.55078125,42739.19921875,42765.1484375,226500
2022-11-02,42967.63671875,42968.44921875,43141.80078125,42863.69921875,43069.8515625,197300
2022-11-03,43017.734375,43018.55078125,43061.3984375,42684.05078125,42727.30078125,189500
2022-11-04,43096.484375,43097.30078125,43147.19921875,42857.3984375,43082.55078125,226500
2022-11-07,43283.6796875,43284.5,43354.1484375,42980.1484375,43312.5,371000
2022-11-09,43198.87890625,43199.69921875,43515.8515625,43087.80078125,43454.8984375,316700
2022-11-10,42777.2890625,42778.1015625,43169.19921875,42541.6015625,43074.1015625,275200
2022-11-11,43188.1796875,43189.0,43329.25,43033.75,43224.19921875,627500
2022-11-14,43419.07421875,43419.8984375,43496.69921875,43214.8515625,43283.8515625,367000
2022-11-15,43491.77734375,43492.6015625,43537.6484375,43260.25,43530.30078125,228700
2022-11-16,43173.08203125,43173.8984375,43557.8515625,42962.55078125,43539.25,266600
2022-11-17,42848.13671875,42848.94921875,43175.05078125,42769.19921875,43148.75,294000
2022-11-18,42604.94140625,42605.75,43043.55078125,42378.05078125,42995.75,262300
2022-11-21,42370.74609375,42371.55078125,42586.30078125,42290.0,42571.25,223700
2022-11-22,42472.49609375,42473.30078125,42513.25,42260.44921875,42398.80078125,243000
2022-11-23,42553.59375,42554.3984375,42670.05078125,42490.25,42631.8515625,250000
2022-11-24,42716.79296875,42717.6015625,42747.94921875,42616.3515625,42680.3984375,271600
2022-11-25,42834.5859375,42835.3984375,42866.30078125,42620.44921875,42850.69921875,254000
2022-11-28,42928.48828125,42929.30078125,43104.80078125,42844.3515625,42874.6484375,242900
2022-11-29,43146.28515625,43147.1015625,43284.75,42958.44921875,42995.8984375,223300
2022-11-30,43687.0703125,43687.8984375,43837.5,43203.5,43237.44921875,789700
2022-12-01,43856.6171875,43857.44921875,43973.75,43733.3515625,43927.5,298000
2022-12-02,43919.66796875,43920.5,43956.75,43720.44921875,43918.8515625,289400
2022-12-05,43844.41796875,43845.25,44070.80078125,43594.0,44028.44921875,258000
2022-12-06,43805.3671875,43806.19921875,43915.69921875,43709.6015625,43781.19921875,207000
2022-12-07,43891.3671875,43892.19921875,44085.3515625,43767.69921875,43936.69921875,192800
2022-12-08,44067.61328125,44068.44921875,44098.25,43924.3515625,44001.44921875,238000
2022-12-09,43797.76953125,43798.6015625,44310.3984375,43499.80078125,44260.44921875,303900
2022-12-12,43806.06640625,43806.8984375,43852.80078125,43410.6015625,43798.80078125,201100
2022-12-13,43733.5234375,43734.3515625,44005.05078125,43667.94921875,43964.94921875,170400
2022-12-14,43936.26953125,43937.1015625,44038.8515625,43808.44921875,43851.30078125,192800
2022-12-15,43543.27734375,43544.1015625,44008.55078125,43448.1484375,43895.8984375,193400
2022-12-16,42985.484375,42986.30078125,43524.75,42940.25,43396.94921875,259000
2022-12-19,43412.67578125,43413.5,43456.94921875,42849.8515625,43031.69921875,175000
2022-12-20,43328.4296875,43329.25,43379.44921875,42935.0,43348.69921875,174400
2022-12-21,42637.83984375,42638.6484375,43620.80078125,42492.6484375,43464.1015625,215600
2022-12-22,42325.55078125,42326.3515625,42962.3515625,42044.80078125,42775.44921875,238800
2022-12-23,40753.02734375,40753.80078125,42075.80078125,40627.0,42008.1484375,320900
2022-12-27,42138.6015625,42139.3984375,42178.3515625,41764.75,41946.69921875,182000
2022-12-28,42260.6484375,42261.44921875,42395.1484375,41987.19921875,42116.6015625,206000
2022-12-29,42251.75,42252.55078125,42435.6484375,41739.8515625,42089.44921875,187400
2022-12-30,42186.84765625,42187.6484375,42665.3515625,42105.30078125,42542.75,160000
2023-01-02,42248.3984375,42248.3984375,42409.8515625,42117.69921875,42321.1015625,1349288600
2023-01-03,42434.25,42434.25,42515.05078125,42287.55078125,42332.6484375,164700
2023-01-04,41861.25,41861.25,42481.19921875,41800.0,42454.30078125,200900
2023-01-05,42150.5,42150.5,42211.5,41731.8984375,42042.1015625,162900
2023-01-06,41841.3515625,41841.3515625,42257.0,41700.69921875,42197.3515625,164400
2023-01-09,42179.75,42179.75,42244.0,41906.8984375,42093.30078125,164700
2023-01-10,42026.30078125,42026.30078125,42256.6484375,41700.55078125,42250.0,179100
2023-01-11,41889.8984375,41889.8984375,42153.69921875,41808.3984375,42103.80078125,179600
2023-01-12,41978.8984375,41978.8984375,42027.44921875,41787.69921875,41974.8984375,207300
2023-01-13,42152.44921875,42152.44921875,42184.94921875,41815.05078125,42052.69921875,181100
2023-01-16,42125.1484375,42125.1484375,42263.8515625,41985.1484375,42201.44921875,154300
2023-01-17,42161.5,42161.5,42258.1015625,41894.94921875,42186.69921875,243800
2023-01-18,42165.05078125,42165.05078125,42221.94921875,41977.05078125,42206.5,247700
2023-01-19,42019.1015625,42019.1015625,42094.19921875,41862.55078125,42057.30078125,175400
2023-01-20,41861.44921875,41861.44921875,42085.55078125,41791.3984375,42042.75,212600
2023-01-23,41926.25,41926.25,42049.1015625,41815.1015625,41960.8984375,188700
2023-01-24,41820.6484375,41820.6484375,42071.1484375,41763.8984375,42037.8515625,211400
2023-01-25,40768.19921875,40768.19921875,41696.30078125,40711.44921875,41673.30078125,475300
2023-01-27,39250.44921875,39250.44921875,40702.55078125,38754.44921875,40683.80078125,496800
2023-01-30,38802.94921875,38802.94921875,39463.6484375,38307.94921875,38952.19921875,415000
2023-01-31,39199.30078125,39199.30078125,39293.6484375,38658.30078125,38849.44921875,414300
2023-02-01,38565.1484375,38565.1484375,39571.75,37872.55078125,39488.19921875,449200
2023-02-02,38473.8984375,38473.8984375,38607.30078125,37949.6015625,38293.1015625,333400
2023-02-03,38464.1484375,38464.1484375,38506.19921875,37846.1015625,38455.3984375,318800
2023-02-06,38677.6015625,38677.6015625,38720.30078125,38294.69921875,38463.6015625,260300
2023-02-07,38615.5,38615.5,38758.69921875,38469.55078125,38644.6484375,298900
2023-02-08,38961.0,38961.0,38988.8984375,38659.25,38704.80078125,477700
2023-02-09,38767.25,38767.25,38896.5,38680.25,38894.6484375,433700
2023-02-10,38735.3984375,38735.3984375,38799.44921875,38576.94921875,38683.44921875,382400
2023-02-13,38177.1015625,38177.1015625,38699.19921875,38138.30078125,38674.75,228700
2023-02-14,38134.8515625,38134.8515625,38215.3984375,37952.3984375,38130.30078125,231500
2023-02-15,38405.19921875,38405.19921875,38449.1015625,38013.0,38042.44921875,167300
2023-02-16,38680.1015625,38680.1015625,38749.1484375,38457.19921875,38488.55078125,227200
2023-02-17,38439.3984375,38439.3984375,38672.0,38357.8515625,38526.8984375,197600
2023-02-20,38319.30078125,38319.30078125,38514.55078125,38191.80078125,38447.6015625,273000
2023-02-21,38248.25,38248.25,38469.5,38203.44921875,38417.6015625,259800
2023-02-22,37698.0,37698.0,38074.3515625,37574.0,38074.3515625,222400
2023-02-23,37536.30078125,37536.30078125,37730.19921875,37290.30078125,37709.19921875,301700
2023-02-24,37504.19921875,37504.19921875,37721.44921875,37382.69921875,37622.25,235000
2023-02-27,37153.1484375,37153.1484375,37387.25,36850.75,37372.5,212000
2023-02-28,37252.55078125,37252.55078125,37390.0,37054.5,37159.6015625,475800
2023-03-01,37686.6484375,37686.6484375,37713.25,37294.1484375,37294.1484375,203100
2023-03-02,37665.6015625,37665.6015625,37756.5,37552.80078125,37724.25,171200
2023-03-03,38008.05078125,38008.05078125,38097.6484375,37865.05078125,37921.44921875,240600
2023-03-06,38310.55078125,38310.55078125,38406.3515625,38222.0,38234.94921875,222700
2023-03-08,38452.80078125,38452.80078125,38483.44921875,38022.1015625,38209.80078125,191300
2023-03-09,38171.8515625,38171.8515625,38643.80078125,38124.6484375,38570.30078125,170200
2023-03-10,38083.19921875,38083.19921875,38115.75,37693.80078125,37935.0,179900
2023-03-13,37594.94921875,37594.94921875,38268.25,37535.6015625,38101.05078125,199700
2023-03-14,37375.55078125,37375.55078125,37669.19921875,37150.3984375,37611.94921875,230300
2023-03-15,37354.0,37354.0,37647.8984375,37302.25,37586.6015625,181700
2023-03-16,37579.1484375,37579.1484375,37685.1484375,36926.8515625,37348.8984375,677000
2023-03-17,37787.3515625,37787.3515625,37987.1015625,37727.8515625,37895.69921875,420200
2023-03-20,37512.44921875,37512.44921875,37680.25,37254.1484375,37572.1484375,269800
2023-03-21,37728.69921875,37728.69921875,37796.6484375,37497.5,37690.25,203200
2023-03-22,37973.0,37973.0,38061.3515625,37876.8515625,37895.30078125,0
2023-03-23,37818.55078125,37818.55078125,37989.69921875,37779.1015625,37894.6015625,205500
2023-03-24,37528.55078125,37528.55078125,37951.25,37472.55078125,37929.0,260000
2023-03-27,37334.0,37334.0,37696.94921875,37287.1484375,37570.8984375,262200
2023-03-28,36982.30078125,36982.30078125,37328.6015625,36895.6484375,37319.3984375,248000
2023-03-29,37279.0,37279.0,37383.05078125,36903.05078125,36911.44921875,321800
2023-03-31,37797.75,37797.75,37848.3515625,37488.3984375,37493.0,331000
2023-04-03,37891.3515625,37891.3515625,37987.75,37687.19921875,37987.44921875,187800
2023-04-05,38094.30078125,38094.30078125,38125.94921875,37828.19921875,37905.30078125,208200
2023-04-06,38187.05078125,38187.05078125,38231.55078125,38008.3984375,38119.3984375,190600
2023-04-10,38296.75,38296.75,38375.94921875,38159.1015625,38293.69921875,188100
2023-04-11,38379.6484375,38379.6484375,38580.05078125,38245.6015625,38467.55078125,168900
2023-04-12,38560.8984375,38560.8984375,38588.44921875,38403.1015625,38482.3515625,171500
2023-04-13,38496.75,38496.75,38623.30078125,38411.55078125,38592.0,155400
2023-04-17,38663.5,38663.5,38690.0,38300.94921875,38498.3515625,155000
2023-04-18,38806.1484375,38806.1484375,38885.6484375,38620.69921875,38745.8984375,159200
2023-04-19,38459.94921875,38459.94921875,38841.30078125,38415.8984375,38834.5,182400
2023-04-20,38475.6484375,38475.6484375,38581.8515625,38414.44921875,38513.5,139300
2023-04-21,38426.05078125,38426.05078125,38548.55078125,38303.25,38524.0,223200
2023-04-24,38572.0,38572.0,38592.5,38380.75,38521.75,156700
2023-04-25,38738.6015625,38738.6015625,38809.1484375,38570.8515625,38613.3984375,331100
2023-04-26,38888.3984375,38888.3984375,38913.19921875,38679.69921875,38722.8984375,177400
2023-04-27,38992.0,38992.0,39022.69921875,38841.69921875,38917.5,223800
2023-04-28,39514.19921875,39514.19921875,39558.80078125,39032.1015625,39100.69921875,423000
2023-05-02,39774.5,39774.5,39828.8515625,39606.8984375,39647.55078125,268400
2023-05-03,39845.1484375,39845.1484375,39931.80078125,39658.30078125,39731.3984375,225500
2023-05-04,40096.1484375,40096.1484375,40119.94921875,39881.25,39949.6015625,281800
2023-05-05,40091.25,40091.25,40303.19921875,40034.25,40101.55078125,241100
2023-05-08,40365.1015625,40365.1015625,40391.94921875,40153.1484375,40174.05078125,258200
2023-05-09,40323.30078125,40323.30078125,40613.6015625,40218.30078125,40447.0,285500
2023-05-10,40551.5,40551.5,40580.05078125,40256.0,40386.75,199500
2023-05-11,40867.0,40867.0,40900.80078125,40648.19921875,40741.6484375,191400
2023-05-12,40801.1015625,40801.1015625,40976.1484375,40651.0,40874.0,198300
2023-05-15,40995.05078125,40995.05078125,41145.94921875,40778.69921875,40825.25,195900
2023-05-16,41052.05078125,41052.05078125,41256.80078125,41018.44921875,41097.19921875,276100
2023-05-17,40821.3984375,40821.3984375,41137.0,40668.6484375,41124.5,203400
2023-05-18,40415.3515625,40415.3515625,41044.19921875,40353.3984375,40983.19921875,217400
2023-05-19,40546.1484375,40546.1484375,40630.5,40090.25,40453.3984375,237600
2023-05-22,40923.44921875,40923.44921875,40938.19921875,40465.8515625,40601.8984375,309800
2023-05-23,41010.3515625,41010.3515625,41194.0,40968.1484375,41100.0,231000
2023-05-24,40984.05078125,40984.05078125,41122.55078125,40897.69921875,41014.6484375,213900
2023-05-25,41213.30078125,41213.30078125,41275.19921875,40944.6015625,41005.19921875,307700
2023-05-26,41684.69921875,41684.69921875,41710.8515625,41186.3515625,41225.5,255700
2023-05-29,41925.30078125,41925.30078125,41996.94921875,41840.25,41980.5,206800
2023-05-30,41946.0,41946.0,42031.25,41834.8515625,41961.6015625,190400
2023-05-31,42049.30078125,42049.30078125,42129.3515625,41804.8515625,41899.3984375,612200
2023-06-01,42154.69921875,42154.69921875,42320.8984375,42067.80078125,42132.8984375,200000
2023-06-02,42331.3984375,42331.3984375,42372.8984375,42216.05078125,42290.30078125,329300
2023-06-05,42401.3515625,42401.3515625,42546.55078125,42360.44921875,42419.0,238400
2023-06-06,42597.1015625,42597.1015625,42642.8515625,42352.6015625,42475.30078125,197300
2023-06-07,42998.5,42998.5,43027.6484375,42710.3984375,42766.30078125,209400
2023-06-08,42713.44921875,42713.44921875,43119.5,42652.3984375,43103.55078125,244800
2023-06-09,42672.6484375,42672.6484375,42862.69921875,42630.3984375,42804.1015625,205100
2023-06-12,42870.55078125,42870.55078125,42946.3515625,42646.5,42793.25,243500
2023-06-13,43278.6484375,43278.6484375,43304.5,42997.19921875,43039.30078125,222300
2023-06-14,43379.25,43379.25,43424.8515625,43250.80078125,43407.80078125,227900
2023-06-15,43393.8515625,43393.8515625,43641.19921875,43339.1015625,43460.0,222900
2023-06-16,43836.75,43836.75,43932.3515625,43530.0,43568.6484375,234200
2023-06-19,43764.69921875,43764.69921875,44054.1015625,43709.1015625,43978.25,211100
2023-06-20,43926.30078125,43926.30078125,43978.25,43674.1015625,43861.3515625,182400
2023-06-21,43905.6484375,43905.6484375,44175.55078125,43749.5,44044.1484375,213500
2023-06-22,43387.1484375,43387.1484375,43985.1015625,43341.1484375,43984.94921875,206000
2023-06-23,42833.1484375,42833.1484375,43414.80078125,42781.55078125,43406.5,205400
2023-06-26,43006.6015625,43006.6015625,43070.75,42589.8515625,42669.30078125,161900
2023-06-27,43192.6015625,43192.6015625,43254.5,43074.1015625,43149.6484375,188500
2023-06-28,43465.44921875,43465.44921875,43524.05078125,43263.30078125,43381.80078125,301400
2023-06-30,43750.30078125,43750.30078125,43782.8984375,43575.5,43622.6484375,269200
2023-07-03,43924.8515625,43924.8515625,43966.1015625,43780.8515625,43921.75,224300
2023-07-04,43758.19921875,43758.19921875,44081.0,43647.8984375,44073.55078125,159900
2023-07-05,44108.0,44108.0,44156.80078125,43867.1484375,43932.30078125,217400
2023-07-06,44372.1015625,44372.1015625,44396.75,44136.69921875,44209.3515625,236600
2023-07-07,44002.5,44002.5,44510.1015625,43928.0,44371.3984375,225700
2023-07-10,43759.94921875,43759.94921875,44132.94921875,43659.69921875,44120.0,169300
2023-07-11,44090.80078125,44090.80078125,44210.1015625,43812.55078125,43866.30078125,220300
2023-07-12,44202.8515625,44202.8515625,44231.05078125,43949.19921875,44186.3984375,203200
2023-07-13,43917.1015625,43917.1015625,44473.19921875,43781.05078125,44392.05078125,362900
2023-07-14,44243.05078125,44243.05078125,44286.6484375,43890.3984375,44113.75,242600
2023-07-17,44370.1484375,44370.1484375,44437.8984375,44258.3984375,44334.94921875,186600
2023-07-18,44180.6015625,44180.6015625,44507.1015625,44053.1484375,44506.8984375,204000
2023-07-19,44414.3984375,44414.3984375,44444.8984375,44242.19921875,44289.6484375,173500
2023-07-20,44350.80078125,44350.80078125,44506.1484375,44166.44921875,44489.6484375,170600
2023-07-21,44184.75,44184.75,44401.1484375,44139.80078125,44292.69921875,229500
2023-07-24,44176.80078125,44176.80078125,44345.19921875,44113.1484375,44256.6484375,233700
2023-07-25,44407.55078125,44407.55078125,44432.25,44118.0,44253.25,243400
2023-07-26,44568.25,44568.25,44622.0,44446.3984375,44579.6484375,223700
2023-07-27,44696.44921875,44696.44921875,44824.0,44543.30078125,44682.30078125,236600
2023-07-28,45166.3984375,45166.3984375,45187.94921875,44732.5,44858.3515625,325800
2023-07-31,45287.0,45287.0,45368.44921875,45151.69921875,45156.0,268500
2023-08-01,45263.25,45263.25,45408.55078125,45170.6015625,45393.55078125,216300
2023-08-02,44645.80078125,44645.80078125,45242.3515625,44316.55078125,45219.6015625,269900
2023-08-03,44414.55078125,44414.55078125,44621.1015625,44150.05078125,44588.3515625,506800
2023-08-04,44765.0,44765.0,44913.8984375,44627.80078125,44637.1015625,585200
2023-08-07,44838.44921875,44838.44921875,44930.94921875,44696.8515625,44908.0,426100
2023-08-08,44838.80078125,44838.80078125,44989.6484375,44547.75,44953.8984375,335400
2023-08-09,44948.1484375,44948.1484375,44983.05078125,44728.25,44950.80078125,245200
2023-08-10,44676.1484375,44676.1484375,45009.5,44578.0,45009.5,252500
2023-08-11,44566.69921875,44566.69921875,44862.5,44508.0,44824.25,225700
2023-08-14,44008.75,44008.75,44460.55078125,43600.1015625,44460.55078125,211200
2023-08-16,44009.75,44009.75,44045.05078125,43662.1484375,43889.19921875,0
2023-08-17,43892.8515625,43892.8515625,44127.19921875,43838.05078125,44075.6015625,157100
2023-08-18,43681.0,43681.0,43883.1015625,43613.25,43855.6015625,179700
2023-08-21,44033.8984375,44033.8984375,44064.6015625,43691.05078125,43756.3515625,146100
2023-08-22,44324.5,44324.5,44359.69921875,44142.55078125,44176.30078125,246700
2023-08-23,44346.0,44346.0,44555.94921875,44316.25,44466.0,223400
2023-08-24,44504.6015625,44504.6015625,44730.44921875,44458.05078125,44626.8984375,202100
2023-08-25,44087.55078125,44087.55078125,44531.19921875,44008.80078125,44431.0,219100
2023-08-28,44326.44921875,44326.44921875,44400.5,44121.8515625,44276.8515625,258800
2023-08-29,44589.3984375,44589.3984375,44628.44921875,44405.05078125,44460.6015625,201200
2023-08-30,44743.25,44743.25,44905.8515625,44709.8515625,44798.3984375,365000
2023-08-31,44415.5,44415.5,44797.1484375,44375.30078125,44785.6484375,313500
2023-09-01,44799.75,44799.75,44836.69921875,44403.55078125,44493.69921875,249600
2023-09-04,45201.0,45201.0,45244.25,44799.75,45026.44921875,0
2023-09-05,45294.1015625,45294.1015625,45433.69921875,45126.30078125,45348.1484375,232700
2023-09-06,45508.1484375,45508.1484375,45531.19921875,45287.5,45382.6015625,193400
2023-09-07,45739.3515625,45739.3515625,45794.8984375,45508.1484375,45569.3515625,269500
2023-09-08,46110.80078125,46110.80078125,46207.1015625,45739.3515625,45893.3515625,297900
2023-09-11,46585.69921875,46585.69921875,46637.1484375,46277.80078125,46359.6015625,298400
2023-09-12,45515.3515625,45515.3515625,46799.0,45430.6015625,46796.6015625,334900
2023-09-13,45655.44921875,45655.44921875,45735.75,45068.1484375,45496.44921875,244900
2023-09-14,45971.19921875,45971.19921875,46030.44921875,45743.94921875,45861.6484375,210300
2023-09-15,46051.8515625,46051.8515625,46146.5,45889.30078125,46116.1484375,372400
2023-09-18,46026.05078125,46026.05078125,46296.3984375,45979.69921875,46296.05078125,296000
2023-09-20,45620.6484375,45620.6484375,46058.0,45550.19921875,45915.69921875,280100
2023-09-21,45231.19921875,45231.19921875,45718.8984375,45125.94921875,45586.8515625,190700
2023-09-22,45176.0,45176.0,45506.8515625,45008.05078125,45265.05078125,227800
2023-09-25,45070.94921875,45070.94921875,45281.44921875,44876.3984375,45248.55078125,175500
2023-09-26,45158.8984375,45158.8984375,45285.05078125,45085.1015625,45092.8515625,162800
2023-09-27,45222.6015625,45222.6015625,45245.0,44896.75,45173.5,193200
2023-09-28,44548.80078125,44548.80078125,45311.8515625,44469.8984375,45286.19921875,249500
2023-09-29,45036.6484375,45036.6484375,45163.69921875,44672.6484375,44739.55078125,197000
2023-10-03,45186.75,45186.75,45213.5,44901.8515625,45133.1484375,322700
2023-10-04,44560.8515625,44560.8515625,45084.69921875,44337.75,45068.69921875,332000
2023-10-05,44669.6484375,44669.6484375,44862.94921875,44521.75,44759.8515625,397400
2023-10-06,44950.3984375,44950.3984375,44987.05078125,44780.19921875,44886.3984375,230500
2023-10-09,44407.1015625,44407.1015625,44605.0,44251.25,44550.8984375,232100
2023-10-10,45006.19921875,45006.19921875,45035.05078125,44581.0,44596.69921875,236000
2023-10-11,45237.05078125,45237.05078125,45382.3515625,45160.05078125,45199.3515625,311400
2023-10-12,45342.0,45342.0,45435.1015625,45285.1484375,45368.75,273100
2023-10-13,45290.30078125,45290.30078125,45403.0,45114.94921875,45158.19921875,226300
2023-10-16,45421.44921875,45421.44921875,45502.94921875,45202.3984375,45271.6015625,193500
2023-10-17,45586.75,45586.75,45652.6484375,45518.69921875,45595.1484375,196700
2023-10-18,45120.25,45120.25,45636.44921875,45011.1015625,45625.94921875,294600
2023-10-19,44974.5,44974.5,45065.80078125,44682.25,44911.55078125,178700
2023-10-20,44547.6484375,44547.6484375,44911.1015625,44464.8515625,44883.8515625,236600
2023-10-23,43684.75,43684.75,44604.1484375,43574.55078125,44552.80078125,265600
2023-10-25,43418.6484375,43418.6484375,44022.8515625,43144.1484375,43762.44921875,227000
2023-10-26,42994.5,42994.5,43228.3984375,42539.1484375,43226.30078125,363500
2023-10-27,43837.5,43837.5,43939.3984375,43252.5,43257.75,264300
2023-10-30,43906.6015625,43906.6015625,43982.8515625,43462.8515625,43923.8515625,195100
2023-10-31,44019.1015625,44019.1015625,44183.05078125,43890.94921875,44133.8984375,243500
2023-11-01,43783.1484375,43783.1484375,44216.25,43718.6484375,44122.1484375,254000
2023-11-02,44451.1015625,44451.1015625,44478.3515625,44086.30078125,44114.75,255800
2023-11-03,44885.0,44885.0,44907.8984375,44613.3515625,44691.3515625,412600
2023-11-06,45227.44921875,45227.44921875,45269.3515625,44985.3515625,45061.80078125,387700
2023-11-07,45593.30078125,45593.30078125,45641.1484375,45137.8515625,45302.5,383100
2023-11-08,45894.8984375,45894.8984375,45912.19921875,45695.6484375,45798.8515625,279300
2023-11-09,45660.3984375,45660.3984375,46011.25,45628.1484375,45996.19921875,208300
2023-11-10,45724.19921875,45724.19921875,45767.5,45378.5,45568.6484375,196500
2023-11-13,45986.69921875,45986.69921875,46009.8515625,45739.6484375,45898.19921875,213100
2023-11-15,46425.55078125,46425.55078125,46478.55078125,46155.05078125,46348.05078125,272400
2023-11-16,46591.55078125,46591.55078125,46691.25,46330.25,46486.44921875,212800
2023-11-17,46838.25,46838.25,46870.75,46422.8984375,46510.8984375,271400
2023-11-20,46716.8984375,46716.8984375,46948.55078125,46640.44921875,46943.55078125,182000
2023-11-21,46718.25,46718.25,46935.1484375,46683.94921875,46887.6015625,177300
2023-11-22,46541.1484375,46541.1484375,46851.1484375,46367.8515625,46768.75,186300
2023-11-23,46675.55078125,46675.55078125,46781.3984375,46549.44921875,46651.3984375,161400
2023-11-24,46607.75,46607.75,46819.0,46578.1015625,46762.80078125,194500
2023-11-28,47161.94921875,47161.94921875,47216.25,46718.6015625,46793.30078125,358600
2023-11-29,47487.5,47487.5,47556.3984375,47414.19921875,47471.94921875,392400
2023-11-30,48020.3984375,48020.3984375,48082.94921875,47382.69921875,47550.5,623700
